Time,Identifier,Type,OPTION TYPE,openInterest,changeinOpenInterest,totalTradedVolume,lastPrice,change,impliedVolatility,strikePrice,underlyingValue
10:57:13,8000_CE,CE,ITM,205875,-9900,3198,499,102.95,76.35,8000,8465.75
10:57:13,8100_CE,CE,ITM,21675,-30150,1776,395,65,87.14,8100,8465.75
10:57:13,8200_CE,CE,ITM,95925,16950,7871,331,62.95,85.21,8200,8465.75
10:57:13,8300_CE,CE,ITM,162525,23700,22954,261,47.1,85.65,8300,8465.75
10:57:13,8400_CE,CE,ITM,350400,67125,53560,200.5,36.15,87.3,8400,8465.75
10:57:13,8500_CE,CE,OTM,1114125,338025,148776,149.2,25.45,88.21,8500,8465.75
10:57:13,8600_CE,CE,OTM,590625,244575,103831,106.3,16.15,88.87,8600,8465.75
10:57:13,8700_CE,CE,OTM,699075,202575,106382,72.35,7.95,87.94,8700,8465.75
10:57:13,8800_CE,CE,OTM,757200,399225,104034,47.2,-0.95,86.8,8800,8465.75
10:57:13,8900_CE,CE,OTM,359625,120825,50826,30,-6.35,86.21,8900,8465.75
10:57:13,9000_CE,CE,OTM,1649775,255975,114879,18.35,-9.35,86.49,9000,8465.75
10:57:13,9100_CE,CE,OTM,441375,138900,35307,10.15,-10.6,85.79,9100,8465.75
10:57:13,9200_CE,CE,OTM,642825,115725,30353,5.5,-10.2,86.27,9200,8465.75
10:57:13,7700_PE,PE,OTM,198150,73950,22244,7.65,-69.5,108.4,7700,8465.75
10:57:13,7800_PE,PE,OTM,466725,137625,38658,11.3,-85.35,103.59,7800,8465.75
10:57:13,7900_PE,PE,OTM,357600,161400,37037,17.35,-102,100.15,7900,8465.75
10:57:13,8000_PE,PE,OTM,1714650,675750,128751,26.7,-121.45,97.41,8000,8465.75
10:57:13,8100_PE,PE,OTM,468150,264075,49227,39.3,-141.5,94.81,8100,8465.75
10:57:13,8200_PE,PE,OTM,782625,551775,70401,58.75,-160.4,93.74,8200,8465.75
10:57:13,8300_PE,PE,OTM,667800,433425,62577,88,-176.65,94.27,8300,8465.75
10:57:13,8400_PE,PE,OTM,905550,638250,64170,128.5,-185.95,95.93,8400,8465.75
10:57:13,8500_PE,PE,ITM,969000,335850,51365,176,-196.95,96.4,8500,8465.75
10:57:13,8600_PE,PE,ITM,183150,89325,10652,233.4,-205.7,96.66,8600,8465.75
10:57:13,8700_PE,PE,ITM,108150,27600,3804,301.05,-215.85,97.15,8700,8465.75
10:57:13,8800_PE,PE,ITM,55800,6975,1359,373.55,-223.15,93.91,8800,8465.75
10:57:13,8900_PE,PE,ITM,57675,-3525,725,458.75,-227.65,86.61,8900,8465.75
10:57:13,9000_PE,PE,ITM,230250,-4575,1934,545.8,-232.95,104.69,9000,8465.75
10:57:13,9100_PE,PE,ITM,13125,-1500,121,654,-212.2,96.93,9100,8465.75
10:57:13,9200_PE,PE,ITM,11625,-300,54,747.55,-228.8,0,9200,8465.75
11:00:17,7700_CE,CE,ITM,600,75,25,764.75,143.9,108.25,7700,8480.1
11:00:17,7800_CE,CE,ITM,6525,-2700,155,718,197.75,157.57,7800,8480.1
11:00:17,7900_CE,CE,ITM,6150,2025,114,578.6,110.75,98.31,7900,8480.1
11:00:17,8000_CE,CE,ITM,206175,-9600,3219,500.4,104.35,76.35,8000,8480.1
11:00:17,8100_CE,CE,ITM,21375,-30450,1778,420,90,87.14,8100,8480.1
11:00:17,8200_CE,CE,ITM,94875,15900,7961,332.85,64.8,85.21,8200,8480.1
11:00:17,8300_CE,CE,ITM,165900,27075,23181,262,48.1,85.65,8300,8480.1
11:00:17,8400_CE,CE,ITM,356400,73125,54041,203,38.65,87.3,8400,8480.1
11:00:17,8500_CE,CE,OTM,1121325,345225,150299,151.1,27.35,88.21,8500,8480.1
11:00:17,8600_CE,CE,OTM,590625,244575,105070,108.5,18.35,88.87,8600,8480.1
11:00:17,8700_CE,CE,OTM,702375,205875,107609,73.45,9.05,87.94,8700,8480.1
11:00:17,8800_CE,CE,OTM,746250,388275,105405,48,-0.15,86.8,8800,8480.1
11:00:17,8900_CE,CE,OTM,363750,124950,51643,30.25,-6.1,86.21,8900,8480.1
11:00:17,9000_CE,CE,OTM,1656075,262275,116646,18.65,-9.05,86.49,9000,8480.1
11:00:17,9100_CE,CE,OTM,434550,132075,35905,10.35,-10.4,85.79,9100,8480.1
11:00:17,9200_CE,CE,OTM,646350,119250,30841,5.7,-10,86.27,9200,8480.1
11:00:17,7700_PE,PE,OTM,202725,78525,22401,7.65,-69.5,108.4,7700,8480.1
11:00:17,7800_PE,PE,OTM,478275,149175,38924,11.2,-85.45,103.59,7800,8480.1
11:00:17,7900_PE,PE,OTM,361650,165450,37347,16.9,-102.45,100.15,7900,8480.1
11:00:17,8000_PE,PE,OTM,1737450,698550,130738,25.9,-122.25,97.41,8000,8480.1
11:00:17,8100_PE,PE,OTM,492750,288675,49760,38.3,-142.5,94.81,8100,8480.1
11:00:17,8200_PE,PE,OTM,796575,565725,71803,57.1,-162.05,93.74,8200,8480.1
11:00:17,8300_PE,PE,OTM,685425,451050,63708,86.5,-178.15,94.27,8300,8480.1
11:00:17,8400_PE,PE,OTM,921000,653700,65031,126,-188.45,95.93,8400,8480.1
11:00:17,8500_PE,PE,ITM,979650,346500,52190,173.95,-199,96.4,8500,8480.1
11:00:17,8600_PE,PE,ITM,185325,91500,10825,230.55,-208.55,96.66,8600,8480.1
11:00:17,8700_PE,PE,ITM,108000,27450,3818,297.7,-219.2,97.15,8700,8480.1
11:00:17,8800_PE,PE,ITM,55950,7125,1379,373.45,-223.25,93.91,8800,8480.1
11:00:17,8900_PE,PE,ITM,57675,-3525,725,458.75,-227.65,86.61,8900,8480.1
11:00:17,9000_PE,PE,ITM,231675,-3150,1971,540.5,-238.25,104.69,9000,8480.1
11:00:17,9100_PE,PE,ITM,13125,-1500,121,654,-212.2,96.93,9100,8480.1
11:00:17,9200_PE,PE,ITM,11625,-300,56,734.2,-242.15,0,9200,8480.1
11:03:20,7700_CE,CE,ITM,600,75,25,778.55,157.7,108.25,7700,8484.75
11:03:20,7800_CE,CE,ITM,6525,-2700,155,718,197.75,157.57,7800,8484.75
11:03:20,7900_CE,CE,ITM,6150,2025,114,590,122.15,98.31,7900,8484.75
11:03:20,8000_CE,CE,ITM,206175,-9600,3249,491.05,95,76.35,8000,8484.75
11:03:20,8100_CE,CE,ITM,21375,-30450,1779,400.45,70.45,90.1,8100,8465.85
11:03:20,8200_CE,CE,ITM,93075,14100,8034,324.15,56.1,86.91,8200,8465.85
11:03:20,8300_CE,CE,ITM,162225,23400,23328,250.05,36.15,87.83,8300,8465.85
11:03:20,8400_CE,CE,ITM,356400,73125,54349,193.3,28.95,87.3,8400,8484.75
11:03:20,8500_CE,CE,OTM,1137975,361875,152475,143.6,19.85,90.46,8500,8465.85
11:03:20,8600_CE,CE,OTM,597525,251475,106592,101,10.85,89.56,8600,8465.85
11:03:20,8700_CE,CE,OTM,714750,218250,109178,68.1,3.7,88.44,8700,8465.85
11:03:20,8800_CE,CE,OTM,759225,401250,107202,44.1,-4.05,87.72,8800,8465.85
11:03:20,8900_CE,CE,OTM,369600,130800,52603,27.35,-9,87.52,8900,8465.85
11:03:20,9000_CE,CE,OTM,1656075,262275,117487,16.8,-10.9,86.49,9000,8484.75
11:03:20,9100_CE,CE,OTM,434550,132075,36010,9.55,-11.2,85.79,9100,8484.75
11:03:20,9200_CE,CE,OTM,646425,119325,31220,5.15,-10.55,85.77,9200,8465.85
11:03:20,7700_PE,PE,OTM,198000,73800,22560,7.9,-69.25,107.13,7700,8465.85
11:03:20,7800_PE,PE,OTM,478275,149175,39059,11.7,-84.95,103.59,7800,8484.75
11:03:20,7900_PE,PE,OTM,361650,165450,37637,17.85,-101.5,100.15,7900,8484.75
11:03:20,8000_PE,PE,OTM,1744800,705900,133162,27.5,-120.65,97.61,8000,8465.85
11:03:20,8100_PE,PE,OTM,495900,291825,50578,40.2,-140.6,94.54,8100,8465.85
11:03:20,8200_PE,PE,OTM,797475,566625,73406,61.2,-157.95,92.84,8200,8465.85
11:03:20,8300_PE,PE,OTM,686550,452175,65372,91,-173.65,92.63,8300,8465.85
11:03:20,8400_PE,PE,OTM,937125,669825,66258,132,-182.45,93.5,8400,8465.85
11:03:20,8500_PE,PE,ITM,996675,363525,53415,180.9,-192.05,93.58,8500,8465.85
11:03:20,8600_PE,PE,ITM,183450,89625,11073,239.05,-200.05,93.88,8600,8465.85
11:03:20,8700_PE,PE,ITM,107700,27150,3835,304.8,-212.1,92.88,8700,8465.85
11:03:20,8800_PE,PE,ITM,55950,7125,1390,378.7,-218,93.91,8800,8484.75
11:03:20,8900_PE,PE,ITM,57450,-3750,728,457.1,-229.3,100.62,8900,8465.85
11:03:20,9000_PE,PE,ITM,231675,-3150,1972,550.45,-228.3,104.69,9000,8484.75
11:03:20,9100_PE,PE,ITM,13125,-1500,121,654,-212.2,123.93,9100,8465.85
11:03:20,9200_PE,PE,ITM,11625,-300,58,734.2,-242.15,113.75,9200,8465.85
11:06:23,7700_CE,CE,ITM,600,75,27,775.6,154.75,0,7700,8473.85
11:06:23,7800_CE,CE,ITM,6525,-2700,158,680,159.75,133.43,7800,8473.85
11:06:23,7900_CE,CE,ITM,6075,1950,115,590,122.15,0,7900,8473.85
11:06:23,8000_CE,CE,ITM,208875,-6900,3307,496.2,100.15,95.26,8000,8473.85
11:06:23,8100_CE,CE,ITM,21375,-30450,1780,410,80,90.1,8100,8473.85
11:06:23,8200_CE,CE,ITM,94800,15825,8071,326.6,58.55,86.91,8200,8473.85
11:06:23,8300_CE,CE,ITM,166500,27675,23471,259.4,45.5,87.83,8300,8473.85
11:06:23,8400_CE,CE,ITM,361575,78300,55225,197.65,33.3,89.53,8400,8473.85
11:06:23,8500_CE,CE,OTM,1141650,365550,153890,147.3,23.55,90.46,8500,8473.85
11:06:23,8600_CE,CE,OTM,594900,248850,108129,104.7,14.55,89.56,8600,8473.85
11:06:23,8700_CE,CE,OTM,708450,211950,110118,70.5,6.1,88.44,8700,8473.85
11:06:23,8800_CE,CE,OTM,752850,394875,108386,45.25,-2.9,87.72,8800,8473.85
11:06:23,8900_CE,CE,OTM,372375,133575,53253,28.5,-7.85,87.52,8900,8473.85
11:06:23,9000_CE,CE,OTM,1653675,259875,120142,17.4,-10.3,87.46,9000,8473.85
11:06:23,9100_CE,CE,OTM,437700,135225,37025,9.5,-11.25,86.47,9100,8473.85
11:06:23,9200_CE,CE,OTM,653400,126300,31558,5.2,-10.5,85.77,9200,8473.85
11:06:23,7700_PE,PE,OTM,200550,76350,22649,7.8,-69.35,107.13,7700,8473.85
11:06:23,7800_PE,PE,OTM,483825,154725,39769,11.55,-85.1,103.3,7800,8473.85
11:06:23,7900_PE,PE,OTM,371925,175725,38206,17.3,-102.05,100.28,7900,8473.85
11:06:23,8000_PE,PE,OTM,1749525,710625,134482,26.6,-121.55,97.61,8000,8473.85
11:06:23,8100_PE,PE,OTM,510075,306000,50991,38.75,-142.05,94.54,8100,8473.85
11:06:23,8200_PE,PE,OTM,811650,580800,74520,59.15,-160,92.84,8200,8473.85
11:06:23,8300_PE,PE,OTM,713100,478725,66514,87.45,-177.2,92.63,8300,8473.85
11:06:23,8400_PE,PE,OTM,943875,676575,67208,127.65,-186.8,93.5,8400,8473.85
11:06:23,8500_PE,PE,ITM,1001025,367875,54065,176,-196.95,93.58,8500,8473.85
11:06:23,8600_PE,PE,ITM,187875,94050,11242,233,-206.1,93.88,8600,8473.85
11:06:23,8700_PE,PE,ITM,108000,27450,3856,302.8,-214.1,92.88,8700,8473.85
11:06:23,8800_PE,PE,ITM,54450,5625,1402,378.95,-217.75,90.98,8800,8473.85
11:06:23,8900_PE,PE,ITM,57450,-3750,728,458.5,-227.9,100.62,8900,8473.85
11:06:23,9000_PE,PE,ITM,227025,-7800,1991,547.8,-230.95,91.21,9000,8473.85
11:06:23,9100_PE,PE,ITM,13125,-1500,121,654,-212.2,123.93,9100,8473.85
11:06:23,9200_PE,PE,ITM,11625,-300,58,734.2,-242.15,113.75,9200,8473.85
11:09:25,7700_CE,CE,ITM,600,75,28,760.1,139.25,0,7700,8464.3
11:09:25,7800_CE,CE,ITM,6525,-2700,158,655.45,135.2,133.43,7800,8464.3
11:09:25,7900_CE,CE,ITM,6075,1950,115,590,122.15,0,7900,8464.3
11:09:25,8000_CE,CE,ITM,210450,-5325,3351,480.6,84.55,95.26,8000,8464.3
11:09:25,8100_CE,CE,ITM,21375,-30450,1783,386.35,56.35,90.1,8100,8464.3
11:09:25,8200_CE,CE,ITM,95925,16950,8180,311.45,43.4,86.91,8200,8464.3
11:09:25,8300_CE,CE,ITM,164625,25800,23645,243,29.1,87.83,8300,8464.3
11:09:25,8400_CE,CE,ITM,356025,72750,56070,184.55,20.2,89.53,8400,8464.3
11:09:25,8500_CE,CE,OTM,1143675,367575,156168,133.2,9.45,90.46,8500,8464.3
11:09:25,8600_CE,CE,OTM,598725,252675,110254,93,2.85,89.56,8600,8464.3
11:09:25,8700_CE,CE,OTM,718275,221775,111915,61.9,-2.5,88.44,8700,8464.3
11:09:25,8800_CE,CE,OTM,747975,390000,110652,38.5,-9.65,87.72,8800,8464.3
11:09:25,8900_CE,CE,OTM,374475,135675,54219,24.25,-12.1,87.52,8900,8464.3
11:09:25,9000_CE,CE,OTM,1668000,274200,122337,14.4,-13.3,87.46,9000,8464.3
11:09:25,9100_CE,CE,OTM,454200,151725,38286,7.5,-13.25,86.47,9100,8464.3
11:09:25,9200_CE,CE,OTM,647625,120525,32090,4.45,-11.25,85.77,9200,8464.3
11:09:25,7700_PE,PE,OTM,206100,81900,22845,8.2,-68.95,107.13,7700,8464.3
11:09:25,7800_PE,PE,OTM,487125,158025,40150,12.3,-84.35,103.3,7800,8464.3
11:09:25,7900_PE,PE,OTM,367650,171450,38659,18.5,-100.85,100.28,7900,8464.3
11:09:25,8000_PE,PE,OTM,1750575,711675,136132,28.5,-119.65,97.61,8000,8464.3
11:09:25,8100_PE,PE,OTM,513525,309450,51743,41.05,-139.75,94.54,8100,8464.3
11:09:25,8200_PE,PE,OTM,812625,581775,75970,62.15,-157,92.84,8200,8464.3
11:09:25,8300_PE,PE,OTM,717975,483600,67906,92.6,-172.05,92.63,8300,8464.3
11:09:25,8400_PE,PE,OTM,953550,686250,68614,134.6,-179.85,93.5,8400,8464.3
11:09:25,8500_PE,PE,ITM,1006275,373125,55166,186,-186.95,93.58,8500,8464.3
11:09:25,8600_PE,PE,ITM,186900,93075,11348,244,-195.1,93.88,8600,8464.3
11:09:25,8700_PE,PE,ITM,107700,27150,3876,312.4,-204.5,92.88,8700,8464.3
11:09:25,8800_PE,PE,ITM,54225,5400,1432,385,-211.7,90.98,8800,8464.3
11:09:25,8900_PE,PE,ITM,57450,-3750,731,473.1,-213.3,100.62,8900,8464.3
11:09:25,9000_PE,PE,ITM,227175,-7650,2023,560,-218.75,91.21,9000,8464.3
11:09:25,9100_PE,PE,ITM,13125,-1500,121,654,-212.2,123.93,9100,8464.3
11:09:25,9200_PE,PE,ITM,11625,-300,63,746,-230.35,113.75,9200,8464.3
11:12:29,7700_CE,CE,ITM,600,75,29,745.55,124.7,0,7700,8451.3
11:12:29,7800_CE,CE,ITM,6525,-2700,163,640,119.75,133.43,7800,8451.3
11:12:29,7900_CE,CE,ITM,6075,1950,115,590,122.15,0,7900,8451.3
11:12:29,8000_CE,CE,ITM,211650,-4125,3443,467.3,71.25,95.26,8000,8451.3
11:12:29,8100_CE,CE,ITM,21375,-30450,1785,370.2,40.2,90.1,8100,8451.3
11:12:29,8200_CE,CE,ITM,94500,15525,8495,300,31.95,86.91,8200,8451.3
11:12:29,8300_CE,CE,ITM,163950,25125,24097,231,17.1,87.83,8300,8451.3
11:12:29,8400_CE,CE,ITM,353625,70350,57713,173.45,9.1,89.53,8400,8451.3
11:12:29,8500_CE,CE,OTM,1143450,367350,162225,124.55,0.8,90.46,8500,8451.3
11:12:29,8600_CE,CE,OTM,574650,228600,114585,85.6,-4.55,89.56,8600,8451.3
11:12:29,8700_CE,CE,OTM,710925,214425,115423,56.7,-7.7,88.44,8700,8451.3
11:12:29,8800_CE,CE,OTM,737100,379125,114769,35.2,-12.95,87.72,8800,8451.3
11:12:29,8900_CE,CE,OTM,377250,138450,56329,21.5,-14.85,87.52,8900,8451.3
11:12:29,9000_CE,CE,OTM,1667100,273300,126087,13.3,-14.4,87.46,9000,8451.3
11:12:29,9100_CE,CE,OTM,453750,151275,39626,7.45,-13.3,86.47,9100,8451.3
11:12:29,9200_CE,CE,OTM,635400,108300,33338,4.25,-11.45,85.77,9200,8451.3
11:12:29,7700_PE,PE,OTM,229575,105375,23540,8.5,-68.65,107.13,7700,8451.3
11:12:29,7800_PE,PE,OTM,482025,152925,40830,12.2,-84.45,103.3,7800,8451.3
11:12:29,7900_PE,PE,OTM,359625,163425,39258,18.45,-100.9,100.28,7900,8451.3
11:12:29,8000_PE,PE,OTM,1741050,702150,139496,28.05,-120.1,97.61,8000,8451.3
11:12:29,8100_PE,PE,OTM,509325,305250,53260,41.4,-139.4,94.54,8100,8451.3
11:12:29,8200_PE,PE,OTM,808350,577500,78951,61.9,-157.25,92.84,8200,8451.3
11:12:29,8300_PE,PE,OTM,734100,499725,70834,92.55,-172.1,92.63,8300,8451.3
11:12:29,8400_PE,PE,OTM,939975,672675,71379,134.55,-179.9,93.5,8400,8451.3
11:12:29,8500_PE,PE,ITM,996975,363825,57349,185.3,-187.65,93.58,8500,8451.3
11:12:29,8600_PE,PE,ITM,184125,90300,11886,247.05,-192.05,93.88,8600,8451.3
11:12:29,8700_PE,PE,ITM,106875,26325,3959,319.2,-197.7,92.88,8700,8451.3
11:12:29,8800_PE,PE,ITM,54825,6000,1482,395.8,-200.9,90.98,8800,8451.3
11:12:29,8900_PE,PE,ITM,57225,-3975,739,490.25,-196.15,100.62,8900,8451.3
11:12:29,9000_PE,PE,ITM,226725,-8100,2089,574,-204.75,91.21,9000,8451.3
11:12:29,9100_PE,PE,ITM,12975,-1650,123,669.95,-196.25,123.93,9100,8451.3
11:12:29,9200_PE,PE,ITM,11625,-300,63,746,-230.35,113.75,9200,8451.3
11:15:31,7700_CE,CE,ITM,600,75,29,745.55,124.7,0,7700,8449.65
11:15:31,7800_CE,CE,ITM,6450,-2775,163,655,134.75,133.43,7800,8449.65
11:15:31,7900_CE,CE,ITM,6075,1950,115,590,122.15,0,7900,8449.65
11:15:31,8000_CE,CE,ITM,212775,-3000,3472,467.8,71.75,95.26,8000,8449.65
11:15:31,8100_CE,CE,ITM,21300,-30525,1793,373,43,90.1,8100,8449.65
11:15:31,8200_CE,CE,ITM,88350,9375,8616,298.4,30.35,86.91,8200,8449.65
11:15:31,8300_CE,CE,ITM,160800,21975,24374,228,14.1,87.83,8300,8449.65
11:15:31,8400_CE,CE,ITM,355650,72375,58771,169.5,5.15,89.53,8400,8449.65
11:15:31,8500_CE,CE,OTM,1116375,340275,165584,120.5,-3.25,90.46,8500,8449.65
11:15:31,8600_CE,CE,OTM,567900,221850,117703,82.15,-8,89.56,8600,8449.65
11:15:31,8700_CE,CE,OTM,710250,213750,117755,53.55,-10.85,88.44,8700,8449.65
11:15:31,8800_CE,CE,OTM,774300,416325,116956,33.2,-14.95,87.72,8800,8449.65
11:15:31,8900_CE,CE,OTM,381225,142425,57393,20.7,-15.65,87.52,8900,8449.65
11:15:31,9000_CE,CE,OTM,1683600,289800,128263,13,-14.7,87.46,9000,8449.65
11:15:31,9100_CE,CE,OTM,455625,153150,40411,7.45,-13.3,86.47,9100,8449.65
11:15:31,9200_CE,CE,OTM,634950,107850,33856,4.35,-11.35,85.77,9200,8449.65
11:15:31,7700_PE,PE,OTM,228075,103875,23892,8.7,-68.45,107.13,7700,8449.65
11:15:31,7800_PE,PE,OTM,482025,152925,41316,12.2,-84.45,103.3,7800,8449.65
11:15:31,7900_PE,PE,OTM,362175,165975,39818,18.2,-101.15,100.28,7900,8449.65
11:15:31,8000_PE,PE,OTM,1741875,702975,141612,27.85,-120.3,97.61,8000,8449.65
11:15:31,8100_PE,PE,OTM,508725,304650,54209,41.1,-139.7,94.54,8100,8449.65
11:15:31,8200_PE,PE,OTM,810150,579300,80652,61.5,-157.65,92.84,8200,8449.65
11:15:31,8300_PE,PE,OTM,745425,511050,72520,91.6,-173.05,92.63,8300,8449.65
11:15:31,8400_PE,PE,OTM,940575,673275,73045,133.75,-180.7,93.5,8400,8449.65
11:15:31,8500_PE,PE,ITM,983250,350100,58806,183.55,-189.4,93.58,8500,8449.65
11:15:31,8600_PE,PE,ITM,178500,84675,12094,244.05,-195.05,93.88,8600,8449.65
11:15:31,8700_PE,PE,ITM,106875,26325,3995,317.65,-199.25,92.88,8700,8449.65
11:15:31,8800_PE,PE,ITM,54525,5700,1504,393,-203.7,90.98,8800,8449.65
11:15:31,8900_PE,PE,ITM,57225,-3975,739,484.95,-201.45,100.62,8900,8449.65
11:15:31,9000_PE,PE,ITM,227925,-6900,2168,573.1,-205.65,91.21,9000,8449.65
11:15:31,9100_PE,PE,ITM,12975,-1650,123,669.95,-196.25,123.93,9100,8449.65
11:15:31,9200_PE,PE,ITM,11625,-300,65,767,-209.35,113.75,9200,8449.65
11:18:34,7700_CE,CE,ITM,600,75,29,745.55,124.7,0,7700,8449.75
11:18:34,7800_CE,CE,ITM,6450,-2775,164,655,134.75,133.43,7800,8449.75
11:18:34,7900_CE,CE,ITM,6075,1950,115,590,122.15,0,7900,8449.75
11:18:34,8000_CE,CE,ITM,213525,-2250,3508,481,84.95,95.26,8000,8449.75
11:18:34,8100_CE,CE,ITM,21300,-30525,1793,390.3,60.3,90.1,8100,8449.75
11:18:34,8200_CE,CE,ITM,87150,8175,8651,313.8,45.75,86.91,8200,8449.75
11:18:34,8300_CE,CE,ITM,159450,20625,24464,242,28.1,87.83,8300,8449.75
11:18:34,8400_CE,CE,ITM,354075,70800,59231,181,16.65,89.53,8400,8449.75
11:18:34,8500_CE,CE,OTM,1094625,318525,167474,129.65,5.9,90.46,8500,8449.75
11:18:34,8600_CE,CE,OTM,585675,239625,118777,89.3,-0.85,89.56,8600,8449.75
11:18:34,8700_CE,CE,OTM,692925,196425,118951,58.35,-6.05,88.44,8700,8449.75
11:18:34,8800_CE,CE,OTM,781500,423525,118282,36.15,-12,87.72,8800,8449.75
11:18:34,8900_CE,CE,OTM,384300,145500,58050,22.35,-14,87.52,8900,8449.75
11:18:34,9000_CE,CE,OTM,1696425,302625,129390,14.15,-13.55,87.46,9000,8449.75
11:18:34,9100_CE,CE,OTM,448725,146250,40847,8.15,-12.6,86.47,9100,8449.75
11:18:34,9200_CE,CE,OTM,631350,104250,34194,4.6,-11.1,85.77,9200,8449.75
11:18:34,7700_PE,PE,OTM,224250,100050,24025,8.55,-68.6,107.13,7700,8449.75
11:18:34,7800_PE,PE,OTM,487275,158175,41540,11.8,-84.85,103.3,7800,8449.75
11:18:34,7900_PE,PE,OTM,363975,167775,40046,17.6,-101.75,100.28,7900,8449.75
11:18:34,8000_PE,PE,OTM,1726200,687300,142810,26.45,-121.7,97.61,8000,8449.75
11:18:34,8100_PE,PE,OTM,506775,302700,54615,38.6,-142.2,94.54,8100,8449.75
11:18:34,8200_PE,PE,OTM,807900,577050,81503,57.25,-161.9,92.84,8200,8449.75
11:18:34,8300_PE,PE,OTM,747375,513000,73427,85.8,-178.85,92.63,8300,8449.75
11:18:34,8400_PE,PE,OTM,960075,692775,73944,125.25,-189.2,93.5,8400,8449.75
11:18:34,8500_PE,PE,ITM,1000200,367050,59704,173.6,-199.35,93.58,8500,8449.75
11:18:34,8600_PE,PE,ITM,174225,80400,12267,232.35,-206.75,93.88,8600,8449.75
11:18:34,8700_PE,PE,ITM,105600,25050,4020,304.4,-212.5,92.88,8700,8449.75
11:18:34,8800_PE,PE,ITM,53850,5025,1515,381.75,-214.95,90.98,8800,8449.75
11:18:34,8900_PE,PE,ITM,56925,-4275,744,466,-220.4,100.62,8900,8449.75
11:18:34,9000_PE,PE,ITM,226950,-7875,2204,559.4,-219.35,91.21,9000,8449.75
11:18:34,9100_PE,PE,ITM,12975,-1650,123,669.95,-196.25,123.93,9100,8449.75
11:18:34,9200_PE,PE,ITM,11625,-300,65,767,-209.35,113.75,9200,8449.75
11:21:49,7700_CE,CE,ITM,600,75,29,745.55,124.7,0,7700,8476.05
11:21:49,7800_CE,CE,ITM,6450,-2775,164,655,134.75,133.43,7800,8476.05
11:21:49,7900_CE,CE,ITM,6000,1875,117,584.95,117.1,0,7900,8476.05
11:21:49,8000_CE,CE,ITM,214650,-1125,3587,487.95,91.9,95.26,8000,8476.05
11:21:49,8100_CE,CE,ITM,21300,-30525,1798,405,75,90.1,8100,8476.05
11:21:49,8200_CE,CE,ITM,85950,6975,8786,322,53.95,86.91,8200,8476.05
11:21:49,8300_CE,CE,ITM,155100,16275,24936,249.35,35.45,87.83,8300,8476.05
11:21:49,8400_CE,CE,ITM,353625,70350,60510,187.3,22.95,89.53,8400,8476.05
11:21:49,8500_CE,CE,OTM,1084125,308025,171359,135.7,11.95,90.46,8500,8476.05
11:21:49,8600_CE,CE,OTM,573900,227850,121732,93.6,3.45,89.56,8600,8476.05
11:21:49,8700_CE,CE,OTM,694050,197550,121584,61.5,-2.9,88.44,8700,8476.05
11:21:49,8800_CE,CE,OTM,782325,424350,120664,38.35,-9.8,87.72,8800,8476.05
11:21:49,8900_CE,CE,OTM,397650,158850,59494,23.65,-12.7,87.52,8900,8476.05
11:21:49,9000_CE,CE,OTM,1731750,337950,133180,14.9,-12.8,87.46,9000,8476.05
11:21:49,9100_CE,CE,OTM,447900,145425,41626,8.45,-12.3,86.47,9100,8476.05
11:21:49,9200_CE,CE,OTM,635400,108300,34726,4.85,-10.85,85.77,9200,8476.05
11:21:49,7700_PE,PE,OTM,228450,104250,24289,8.7,-68.45,107.13,7700,8476.05
11:21:49,7800_PE,PE,OTM,499200,170100,42159,12.15,-84.5,103.3,7800,8476.05
11:21:49,7900_PE,PE,OTM,361875,165675,40686,17.75,-101.6,100.28,7900,8476.05
11:21:49,8000_PE,PE,OTM,1765275,726375,146715,26.3,-121.85,97.61,8000,8476.05
11:21:49,8100_PE,PE,OTM,506475,302400,56126,37.45,-143.35,94.54,8100,8476.05
11:21:49,8200_PE,PE,OTM,827625,596775,83751,55.55,-163.6,92.84,8200,8476.05
11:21:49,8300_PE,PE,OTM,753375,519000,75794,83,-181.65,92.63,8300,8476.05
11:21:49,8400_PE,PE,OTM,975450,708150,76193,122.25,-192.2,93.5,8400,8476.05
11:21:49,8500_PE,PE,ITM,1027650,394500,61688,170,-202.95,93.58,8500,8476.05
11:21:49,8600_PE,PE,ITM,171975,78150,12608,225.1,-214,93.88,8600,8476.05
11:21:49,8700_PE,PE,ITM,104925,24375,4115,295.35,-221.55,92.88,8700,8476.05
11:21:49,8800_PE,PE,ITM,54225,5400,1562,371.05,-225.65,90.98,8800,8476.05
11:21:49,8900_PE,PE,ITM,56925,-4275,748,457.6,-228.8,100.62,8900,8476.05
11:21:49,9000_PE,PE,ITM,226950,-7875,2249,550,-228.75,91.21,9000,8476.05
11:21:49,9100_PE,PE,ITM,12900,-1725,124,648.5,-217.7,123.93,9100,8476.05
11:21:49,9200_PE,PE,ITM,11625,-300,65,744.05,-232.3,113.75,9200,8476.05
11:25:10,7700_CE,CE,ITM,600,75,29,745.55,124.7,0,7700,8484.45
11:25:10,7800_CE,CE,ITM,6450,-2775,164,655,134.75,133.43,7800,8484.45
11:25:10,7900_CE,CE,ITM,6000,1875,117,584.95,117.1,0,7900,8484.45
11:25:10,8000_CE,CE,ITM,214800,-975,3609,504.2,108.15,95.26,8000,8484.45
